pid,date,like_rate,mark_rate,is_comic,is_ai,is_Genshin,is_Honkai,comments,views,rank,top_cnt,date_diff_day
108116796,20230514,0.13890339425587467,0.21566579634464753,0,1,1,0,1,1915,32,0,0
108111959,20230514,0.06713889744379427,0.08099784416384355,0,1,0,0,1,3247,26,0,0
108108503,20230514,0.11004273504273504,0.1543803418803419,0,1,0,0,0,1872,30,0,0
108098827,20230514,0.07869040781160253,0.11430212521539346,0,1,0,0,1,1741,29,0,1
108105429,20230514,0.13699261992619927,0.20940959409594095,0,1,0,1,0,2168,28,0,1
108095642,20230514,0.17350395182536696,0.29996236356793377,0,1,1,0,1,2657,27,0,1
108096939,20230514,0.22409959982214317,0.35126722987994663,0,1,0,0,1,2249,35,0,1
108080045,20230514,0.14777849323889247,0.23277527366387638,0,1,0,0,8,3106,47,0,1
108082420,20230514,0.14193548387096774,0.24331797235023042,1,1,0,0,1,1085,40,0,1
108104003,20230514,0.07564625850340136,0.11238095238095239,0,1,0,0,5,3675,38,0,1
108093085,20230514,0.12917847025495752,0.21926345609065157,0,1,0,0,0,1765,39,0,1
108102760,20230514,0.15419265419265418,0.20755370755370756,0,1,1,0,0,2886,41,0,1
108118983,20230514,0.1339641434262948,0.2495019920318725,0,1,1,0,1,2008,42,0,0
108111945,20230514,0.15923076923076923,0.2746153846153846,0,1,1,0,1,2600,43,0,0
108126837,20230514,0.16351948573724387,0.2864604258738449,0,1,1,0,1,2489,44,0,0
108087422,20230514,0.1380186282811177,0.20632232571267287,0,1,0,1,0,3543,45,0,1
108093581,20230514,0.1356008055493399,0.2159319758335198,0,1,0,0,2,4469,46,0,1
108099262,20230514,0.14685060809584316,0.2042112906153567,0,1,0,1,2,5509,24,0,1
108098783,20230514,0.15935451336359052,0.25769036812909735,0,1,1,0,2,1983,25,0,1
108100635,20230514,0.16978667827601218,0.25163256421419244,0,1,1,0,0,2297,23,0,1
108070110,20230514,0.18761188686000715,0.2784341806898198,0,1,0,1,4,8379,1,2,2
108097154,20230514,0.15705051472348575,0.22791477136700983,0,1,1,0,6,4177,2,0,1
108097074,20230514,0.20593512767425812,0.2928916494133885,0,1,1,0,2,7245,3,2,1
108079624,20230514,0.1579988135258058,0.22305714850701996,0,1,0,1,4,5057,4,2,1
108080827,20230514,0.16530460624071322,0.22028231797919762,0,1,0,1,0,2692,5,0,1
108071473,20230514,0.1958940905602456,0.2638142747505756,0,1,1,0,1,5212,6,2,2
108091029,20230514,0.08079234364567105,0.13576674827509458,0,1,0,0,11,4493,7,0,1
108089601,20230514,0.11474469305794607,0.16437177280550774,0,1,0,1,0,3486,8,2,1
108068922,20230514,0.1306798168369144,0.1769989432898908,0,1,1,1,4,5678,9,2,2
108082707,20230514,0.21201923076923077,0.3471153846153846,0,1,0,0,0,2080,10,0,1
108087356,20230514,0.17225402016898336,0.2515671845189425,0,1,0,1,1,3669,11,0,1
108079352,20230514,0.16416732438831885,0.23677979479084452,0,1,0,1,0,3801,12,0,1
108110850,20230514,0.136431784107946,0.1904047976011994,0,1,0,0,1,2001,14,0,0
108102192,20230514,0.11900191938579655,0.16698656429942418,0,1,0,1,1,2084,15,0,1
108073666,20230514,0.0331576635924462,0.05862977602108037,1,1,0,0,0,4554,16,0,2
108106390,20230514,0.1787773933102653,0.26412918108419836,0,1,0,1,1,1734,18,0,1
108112594,20230514,0.16246153846153846,0.2529230769230769,0,1,0,1,0,1625,19,0,0
108112691,20230514,0.09550917141049968,0.15591397849462366,0,1,0,1,2,3162,20,0,0
108118639,20230514,0.11408176508760545,0.1863724853990915,0,1,0,0,7,7705,48,0,0
108114121,20230514,0.11700064641241112,0.1687136393018746,0,1,0,0,0,1547,50,0,0
108084366,20230514,0.03654587230655112,0.04020045953720623,1,0,0,0,42,55273,23,2,1
108074562,20230514,0.13059307724778388,0.1953883495145631,0,0,0,0,7,18952,22,2,2
108069387,20230514,0.13846054791874576,0.18050413675433796,0,0,0,0,41,31063,21,2,2
108068886,20230514,0.15058585274121222,0.2026616519600752,0,0,0,0,5,6913,19,2,2
108091839,20230514,0.05802808529608441,0.08626198083067092,1,0,1,0,32,53836,17,2,1
108090637,20230514,0.19392548891073966,0.2716049382716049,0,0,0,0,10,9153,15,2,1
108081811,20230514,0.24830985025589183,0.3564162507108106,0,0,0,0,35,31654,12,2,1
108081449,20230514,0.07413589545250987,0.08516874974555225,0,0,0,0,6,24563,11,2,1
108087973,20230514,0.08206926293289334,0.09466934168338552,1,0,0,0,39,53333,10,2,1
108087413,20230514,0.07012373178317736,0.09530471158678203,1,0,0,0,36,73627,9,2,1
108069356,20230514,0.12640979979493822,0.15741190437645028,0,0,0,0,17,37062,8,2,2
108087650,20230514,0.05790147729937409,0.06883241039701293,0,0,0,0,51,55439,7,2,1
108077829,20230514,0.07526462475992433,0.08404453493913269,1,0,0,0,59,69249,6,2,1
108068975,20230514,0.08684429403160582,0.10310608885192302,0,0,0,0,35,34867,5,2,2
108092408,20230514,0.07487028772540909,0.08294328943071731,0,0,0,0,59,55122,4,2,1
108084974,20230514,0.06688753320295397,0.07517732566624828,1,0,0,0,75,137036,3,2,1
108068931,20230514,0.15608413045329397,0.2403281201214839,0,0,0,0,22,35231,24,0,2
108069277,20230514,0.12401665895418787,0.1667437914545735,0,0,0,0,4,6483,27,2,2
108075788,20230514,0.10480552151196543,0.13200025801457782,1,0,0,0,10,77515,1,2,2
108088662,20230514,0.06225497313779585,0.06639320458835488,1,0,0,0,13,27548,28,2,1
108094141,20230514,0.12435340368301262,0.1771156631491827,0,0,0,0,0,4833,46,0,1
108105065,20230514,0.09522577306249191,0.12666580411437445,0,0,0,0,5,7729,44,0,1
108068868,20230514,0.19282362682859508,0.29014628760695554,0,0,0,0,17,18115,41,0,2
108073018,20230514,0.1157246605620461,0.12946005683612252,0,0,0,0,4,6334,38,2,2
108091379,20230514,0.058832357796788234,0.06926309470208615,0,0,0,0,9,13326,37,0,1
108099789,20230514,0.09171468957268675,0.0800804610198978,1,0,0,0,32,18394,33,0,1
108086280,20230514,0.04419408992536559,0.04716733075787302,1,0,0,0,40,49441,31,2,1
108112026,20230514,0.06202043325278732,0.06135628188279848,1,0,0,0,15,70767,29,0,0
108068977,20230514,0.13373641946150214,0.16648086915446386,0,0,0,0,13,52925,2,2,2
108042428,20230513,0.09914388991058405,0.13006531802904434,0,0,0,0,13,78845,2,2,2
108042364,20230513,0.0827852998065764,0.11555678364189002,0,0,0,0,19,18095,34,0,2
108069188,20230513,0.06220710819889686,0.07775888524862108,1,0,0,0,22,24113,27,0,1
108055955,20230513,0.028958345928299378,0.02585494629506479,0,0,0,0,153,49623,30,2,1
108061707,20230513,0.2104976389393389,0.30602978568834,0,0,0,0,2,5506,31,0,1
108063499,20230513,0.11718997779892167,0.16381224230891214,0,0,1,0,0,6306,32,2,1
108058189,20230513,0.17829521485586666,0.2460813102278837,0,0,0,0,17,24179,33,0,1
108085456,20230513,0.060030334477528535,0.06298395465793885,0,0,0,0,11,12527,48,0,0
108042240,20230513,0.10340236686390533,0.13979289940828402,0,0,0,0,7,6760,36,0,2
108091395,20230513,0.0396394766986194,0.04431181045396998,1,0,0,0,65,33174,41,0,0
108042806,20230513,0.1331413254248888,0.18312991901448614,0,0,0,0,25,35068,44,0,2
108080740,20230513,0.08655804480651731,0.10488798370672098,0,0,0,0,2,6874,46,0,0
108098858,20230513,0.2104959630911188,0.29288185862580324,0,0,0,0,15,12138,23,0,0
108051881,20230513,0.14670870470300532,0.19794256149073344,0,0,0,0,38,49479,21,2,1
108089427,20230513,0.13829387448327696,0.22735813603908306,0,1,1,0,0,2661,50,0,0
108075473,20230513,0.12541436464088399,0.18287292817679557,0,1,0,1,1,3620,49,0,1
108049103,20230513,0.11482687185557858,0.13875985949020164,0,0,0,0,29,77717,1,2,2
108042626,20230513,0.08091608503953875,0.11008371860552293,0,0,0,0,33,56021,4,2,2
108064065,20230513,0.10172891393638361,0.12513134014710098,0,0,0,0,17,20938,8,2,1
108042400,20230513,0.14838482734361258,0.18449903265521486,0,0,0,0,17,17057,10,2,2
108042433,20230513,0.03263412625892418,0.03714265631746478,1,0,0,0,195,99589,11,0,2
108066744,20230513,0.07070358549699532,0.08236292015296587,1,0,0,0,17,69558,12,2,1
108080403,20230513,0.07485642879931936,0.07012389662873551,1,0,0,0,37,75224,13,0,0
108044071,20230513,0.13633884748227595,0.18069441919650972,0,0,0,0,5,11002,14,2,2
108066229,20230513,0.12908470167452446,0.1979352950739717,0,0,0,1,12,12302,16,2,1
108044918,20230513,0.14994747899159663,0.21980042016806722,0,0,0,1,9,7616,17,2,2
108042284,20230513,0.1444015444015444,0.21423055708769995,0,0,0,0,5,9065,19,0,2
108052187,20230513,0.135965848452508,0.2087513340448239,0,0,0,1,4,4685,47,0,1
108059235,20230513,0.0668728826042127,0.1042126970098689,0,0,0,0,4,13578,37,0,1
108044556,20230513,0.1402969790066564,0.21095750128008192,0,1,0,0,1,7812,12,2,2
108051737,20230513,0.15002388915432394,0.21930243669374105,0,1,0,1,2,4186,23,2,1
108082846,20230513,0.15894039735099338,0.21599592460519612,0,1,0,1,0,1963,21,0,0
108077320,20230513,0.12366412213740458,0.1623409669211196,0,1,0,0,0,1965,20,0,0
108066873,20230513,0.12467644521138913,0.17493528904227781,0,1,0,1,0,4636,18,0,1
108087736,20230513,0.12143379663496708,0.21982443306510607,0,1,1,0,1,2734,17,0,0
108075777,20230513,0.05176260597947345,0.10040160642570281,0,1,0,0,0,6723,15,0,1
108061594,20230513,0.10701241782322864,0.15905770635500366,0,0,0,0,0,5476,50,0,1
108066822,20230513,0.17346938775510204,0.24650912996777657,0,1,1,0,4,7448,11,2,1
108062841,20230513,0.09725315515961395,0.16629547141796586,0,1,0,0,6,2694,25,0,1
108055688,20230513,0.10671621980355721,0.17308202813910273,0,1,0,1,13,3767,10,0,1
108051869,20230513,0.15669882100750268,0.23236870310825294,0,1,0,1,2,4665,9,2,1
108042570,20230513,0.20191122071516646,0.31165228113440197,0,1,0,1,1,3244,8,2,2
108068915,20230513,0.12962962962962962,0.1970899470899471,0,1,0,0,1,1512,7,0,1
108044205,20230513,0.1539939170801985,0.24059548583319992,0,1,0,0,3,6247,5,2,2
108046901,20230513,0.12465450525152018,0.19016030956329463,0,1,0,0,2,3618,4,2,2
108053268,20230513,0.10362891703971806,0.17106391084865225,0,1,1,0,6,10499,3,0,1
108056743,20230513,0.09919571045576407,0.13994638069705093,0,1,0,0,0,5595,2,2,1
108058652,20230513,0.09110576923076923,0.18269230769230768,0,1,0,0,1,4160,1,0,1
108072232,20230513,0.16607648725212465,0.24504249291784702,0,1,0,1,2,2824,24,0,1
108052275,20230513,0.15003441156228492,0.2193163569626061,0,1,0,1,2,4359,13,0,1
108082475,20230513,0.1546304163126593,0.22727272727272727,0,1,0,1,0,2354,26,0,0
108068917,20230513,0.1587476979742173,0.25009208103130753,0,1,1,0,1,2715,38,0,1
108071584,20230513,0.14649350649350648,0.21402597402597404,0,1,0,1,0,1925,47,0,1
108081353,20230513,0.18305084745762712,0.2847457627118644,0,1,0,0,0,1475,46,0,0
108072943,20230513,0.15457728864432216,0.2161080540270135,0,1,0,1,0,1999,45,0,1
108075177,20230513,0.13890457368718237,0.1976284584980237,0,1,0,1,0,1771,44,0,1
108073728,20230513,0.09611829944547134,0.15526802218114602,0,1,0,0,2,3787,43,0,1
108086179,20230513,0.0762425607206048,0.14862473861991315,0,1,1,0,3,6217,41,0,0
108072083,20230513,0.10476830087306917,0.15715245130960376,0,1,0,0,5,2978,40,0,1
108065028,20230513,0.1407103825136612,0.2038934426229508,0,1,1,0,1,2928,39,0,1
108075182,20230513,0.11500547645125958,0.15991237677984665,0,1,0,0,0,1826,42,0,1
108095090,20230513,0.14708093209721873,0.22713605612628415,0,1,0,0,2,7982,37,0,0
108093012,20230513,0.1343442404894919,0.2412875764831072,0,1,1,0,1,3759,33,0,0
108070115,20230513,0.14374225526641884,0.220817843866171,0,1,1,0,0,4035,29,0,1
108061550,20230513,0.14946380697050937,0.24497319034852547,0,1,0,0,7,2984,30,0,1
108081632,20230513,0.05358550039401103,0.09869976359338062,0,1,0,0,0,5076,31,0,0
108068892,20230513,0.16539335122857732,0.23435886846995663,0,1,0,1,1,4843,28,0,1
108070428,20230513,0.1915388191538819,0.26638772663877264,0,1,0,1,1,2151,34,0,1
108058174,20230513,0.17296416938110748,0.2742671009771987,0,1,0,0,1,3070,36,0,1
108024891,20230512,0.21667996807661613,0.35115722266560256,0,1,0,0,0,2506,11,0,1
108041370,20230512,0.07651086632926467,0.13158678178029176,0,1,0,0,4,3359,21,0,1
108052170,20230512,0.10880829015544041,0.12979274611398964,0,1,0,0,5,3860,20,0,0
108022393,20230512,0.14236186348862406,0.21083423618634886,0,1,0,1,4,4615,19,0,2
108015204,20230512,0.21026438569206843,0.3362363919129082,0,1,0,0,3,3215,18,0,2
108014542,20230512,0.13519690576652602,0.18758790436005626,0,1,0,1,1,5688,17,2,2
108024358,20230512,0.11344839985616685,0.16379000359582885,0,1,0,1,0,5562,16,2,1
108018020,20230512,0.1318060101160369,0.24605772091639394,0,1,0,0,18,6722,15,0,2
108042230,20230512,0.16701244813278007,0.22836395969176052,0,1,0,1,2,6748,14,0,1
108017538,20230512,0.12523839796567068,0.18639542275905913,0,1,0,0,3,7865,10,2,2
108048083,20230512,0.11403508771929824,0.16271929824561404,0,1,0,0,0,2280,9,0,1
108034358,20230512,0.09568162574089754,0.16927103379262567,0,1,1,0,7,12991,8,2,1
108038818,20230512,0.17650699343978216,0.2872880306968684,0,1,0,1,3,8079,7,0,1
108045793,20230512,0.09398496240601503,0.14325286901464188,0,1,0,0,4,5054,6,0,1
108027183,20230512,0.10185892538833716,0.1324166030048383,0,1,0,0,4,3927,5,0,1
108043360,20230512,0.15596084216172723,0.24755263510795225,0,1,1,0,2,7457,4,0,1
108028378,20230512,0.18073878627968337,0.27341688654353563,0,1,0,1,0,3032,3,2,1
108022258,20230512,0.16233854520734195,0.2433718558803535,0,1,0,1,2,7355,2,2,2
108037566,20230512,0.13427057864710676,0.19906275468622656,0,1,0,1,1,4908,1,0,1
108029771,20230512,0.16814843448009278,0.258987243911867,0,1,0,1,1,2587,23,0,1
108027666,20230512,0.05482794042116076,0.06503595274781715,0,0,1,0,1,15576,49,0,1
108044189,20230512,0.1694055944055944,0.2765734265734266,0,1,0,0,3,5720,26,0,1
108031348,20230512,0.08056701955858604,0.12408038758298941,0,0,0,0,6,11146,30,0,1
108022357,20230512,0.05738812495032192,0.06533661871075432,1,0,0,0,3,12581,28,2,2
108014629,20230512,0.029628273210034792,0.031239699688701703,0,0,0,0,52,27305,27,0,2
108014391,20230512,0.15184169278996865,0.23177899686520376,0,0,0,0,8,5104,26,0,2
108054806,20230512,0.028958709234875712,0.02912273899882197,1,0,0,0,33,67061,25,0,0
108048948,20230512,0.06772733907458765,0.0726901182309152,0,0,0,0,27,13702,24,0,1
108060766,20230512,0.04046364151775403,0.03838481406043298,1,0,0,0,24,47623,23,0,0
108014927,20230512,0.11997467553023108,0.15725792269002145,0,0,0,0,10,28431,22,0,2
108053038,20230512,0.036331158744951846,0.03045977011494253,0,0,0,0,102,64380,21,0,0
108039823,20230512,0.17753733617799453,0.26013410545565374,0,0,0,0,4,6562,20,0,1
108033069,20230512,0.03295897059653479,0.03769964444946103,0,0,0,0,28,53157,19,2,1
108033822,20230512,0.09499626587005228,0.11874533233756535,0,0,0,0,22,40170,18,0,1
108063591,20230512,0.1150211140156847,0.1394530464508345,0,0,0,0,2,9946,17,0,0
108052343,20230512,0.09275340619853271,0.11266656685132505,0,0,0,0,14,13358,15,0,0
108036620,20230512,0.15632563256325632,0.21188118811881188,0,0,0,0,5,9090,14,2,1
108027444,20230512,0.13898762103198922,0.19389631082240472,0,0,0,0,4,8159,29,0,1
108023507,20230512,0.06885974190818701,0.08165855722445525,0,0,0,0,2,9454,31,2,1
108052883,20230512,0.07206501517673554,0.08205228630177225,1,0,0,0,8,10213,32,0,0
108030088,20230512,0.17061395518309347,0.2341956640553835,0,0,0,0,8,10978,47,0,1
108019937,20230512,0.1526675281521137,0.201464525259984,0,0,0,0,10,16251,45,0,2
108026958,20230512,0.0829535095715588,0.10194469766028563,0,0,0,0,2,6582,44,0,1
108060653,20230512,0.04175766576395562,0.04420372149908273,0,0,0,0,3,22894,42,0,0
108052192,20230512,0.04130553781589271,0.023081835598941704,1,0,0,0,59,43844,41,0,0
108034543,20230512,0.14479728380267626,0.19812262832035152,0,0,0,0,2,5007,39,0,1
108036768,20230512,0.07983160520776487,0.07689509108391154,1,0,0,0,16,38481,38,0,1
108032115,20230512,0.11601307189542484,0.16302161890397185,0,0,0,0,6,7956,37,0,1
108015877,20230512,0.22046009062391078,0.3055071453468107,0,0,0,0,18,5738,48,0,2
108061975,20230512,0.099253013830338,0.11271355668959397,0,0,0,0,13,13521,13,0,0
108014581,20230512,0.12919114159582618,0.17476011529059798,0,0,0,0,23,27409,11,0,2
108035999,20230512,0.13798188329471245,0.24710343374763008,0,1,1,0,1,4747,44,0,1
108024764,20230512,0.18171826341820846,0.32826525004579593,0,1,0,0,4,5459,42,0,1
108042209,20230512,0.17784846732215154,0.27559282822440717,0,1,0,1,2,3458,41,0,1
108038782,20230512,0.12055591467356173,0.17711700064641242,0,1,0,1,1,3094,38,0,1
108022244,20230512,0.17302418349538767,0.24682124158563948,0,1,0,1,0,4011,37,2,2
108026286,20230512,0.15277316506144137,0.2095649285951511,0,1,0,0,1,3011,36,0,1
108042172,20230512,0.15841584158415842,0.2193069306930693,0,1,0,1,0,4040,35,0,1
108020085,20230512,0.15593129361245303,0.21846484165324745,0,1,0,1,6,3726,34,0,2
108023717,20230512,0.20504731861198738,0.29574132492113564,0,1,0,0,3,2536,33,0,1
108048629,20230512,0.1532941943900848,0.2263535551206784,0,1,0,1,0,1533,32,0,1
108032039,20230512,0.09275538041830858,0.12518945134889362,0,1,0,1,0,3299,31,0,1
108045925,20230512,0.15308641975308643,0.2154320987654321,0,1,1,0,0,1620,30,0,1
108045637,20230512,0.13415605095541402,0.1803343949044586,0,1,0,1,3,2512,29,0,1
108031144,20230512,0.12124645892351275,0.20906515580736543,0,1,1,0,2,3530,28,2,1
108054729,20230512,0.051681932584786185,0.03807477043660143,1,0,0,0,12,87013,10,0,0
108025366,20230512,0.15559864275327193,0.2658749394086282,0,1,1,0,0,4126,43,0,1
108021552,20230512,0.10970730989851449,0.12888660097073099,1,0,0,0,9,67990,2,2,2
108052442,20230512,0.09009760094294873,0.08802771349307881,1,0,0,0,48,69569,9,0,0
108026010,20230512,0.03292332407505976,0.035662095595707,1,0,0,0,29,103331,8,2,1
108014498,20230512,0.025888174902134575,0.029421178324346948,0,0,0,0,32,81234,6,2,2
108016363,20230512,0.12319062089799147,0.15404671569597037,0,0,0,0,23,55613,3,2,2
108036743,20230512,0.16085065248912517,0.22054132431126147,0,0,0,0,8,20690,5,2,1
108059594,20230512,0.060237483559303286,0.05729352328740182,1,0,0,0,94,162706,1,0,0
108042639,20230512,0.21164408641523252,0.33906993775173927,0,1,0,0,2,2731,50,0,1
108037953,20230512,0.1667440780306549,0.23269856014862983,0,1,0,0,1,2153,49,0,1
108041045,20230512,0.15371024734982333,0.28091872791519434,1,1,0,1,0,2264,48,0,1
108044013,20230512,0.13016006739679864,0.21187868576242627,0,1,0,1,1,2374,47,0,1
108003443,20230511,0.13704577630957998,0.20830580462482304,0,0,0,0,9,10595,13,0,1
107985575,20230511,0.1960838389409818,0.2782680639823497,0,0,0,0,8,7252,22,2,2
108003177,20230511,0.07309058614564831,0.08561278863232683,0,0,0,0,12,11260,20,0,1
108014764,20230511,0.04228494923574696,0.032764327420134624,1,0,0,0,19,53778,19,0,1
107985662,20230511,0.0736171414451622,0.10340993328391401,0,0,0,0,73,56658,18,2,2
107988290,20230511,0.09788867562380038,0.1342125358594927,0,0,0,0,44,48453,17,0,2
107986488,20230511,0.0562695380340396,0.0671761028134769,0,0,0,0,7,14395,16,2,2
107986053,20230511,0.09892318736539842,0.14055994256999282,0,0,0,0,2,6965,15,0,2
108016703,20230511,0.06868084618471593,0.06283322822908903,1,0,0,0,30,34886,14,0,1
108006922,20230511,0.09250879839115134,0.10292974998857352,0,0,0,0,20,21879,7,2,1
107986128,20230511,0.049313447818449076,0.038360879073602694,1,0,0,0,31,55786,11,2,2
108003593,20230511,0.028769147033667678,0.02504804114321259,0,0,0,0,205,90027,10,2,1
107988176,20230511,0.02576832396838421,0.024719311182891744,1,0,0,0,61,96281,9,2,2
107986107,20230511,0.03204652089636057,0.03099581529320121,1,0,0,0,100,110402,8,2,2
108009714,20230511,0.05795249549007817,0.0605832832230908,0,0,0,0,6,13304,24,0,1
108004257,20230511,0.10195584817970565,0.12553253292021688,0,0,0,0,11,20656,6,2,1
108001405,20230511,0.16217540421362078,0.22174004339609435,0,0,0,0,13,28574,4,2,1
108004448,20230511,0.14411199560801538,0.20370769773734362,0,0,1,0,56,102004,3,2,1
107999408,20230511,0.03465367830870931,0.03824810121741957,0,0,0,0,201,209213,2,2,1
108014072,20230511,0.14886307868477017,0.19483068869622117,0,0,0,0,7,6113,23,0,1
107988615,20230511,0.09692461418896414,0.1438880870434107,0,0,0,0,3,9007,32,0,2
107985549,20230511,0.14406341547475443,0.21523349991383767,0,0,0,0,3,5803,25,0,2
108005077,20230511,0.1258397509421596,0.19138128789120104,0,0,0,1,0,6103,26,0,1
108025321,20230511,0.06071392250584766,0.0532390928506051,1,0,0,0,13,19666,49,0,0
108012318,20230511,0.0748176881303336,0.08555469356089992,0,0,0,0,24,32225,50,0,1
107993993,20230511,0.13548100516118114,0.1856333023098401,0,0,0,0,30,47276,48,0,2
108005117,20230511,0.17360454115421003,0.24621570482497634,0,0,0,0,7,4228,46,0,1
107999064,20230511,0.10986733001658375,0.148424543946932,0,0,0,0,2,4824,45,0,1
108009485,20230511,0.043237294131519985,0.045477772100153295,0,0,0,0,13,25441,43,0,1
108013285,20230511,0.08089403222146585,0.10108917631041525,0,0,0,0,1,8814,42,0,1
107985565,20230511,0.1272633212622866,0.17451284704259354,0,0,0,0,19,17397,40,0,2
107993086,20230511,0.12795138888888888,0.16475694444444444,0,0,0,0,7,5760,39,0,2
107985634,20230511,0.16412537060567556,0.23697585768742058,0,0,0,0,8,4722,36,0,2
108034115,20230511,0.21007299270072993,0.31562043795620437,0,0,1,0,2,6850,35,0,0
108025634,20230511,0.03501660182110774,0.02016662932105681,1,0,0,0,71,49091,33,0,0
108008044,20230511,0.08907401473886575,0.1169496956103813,0,0,0,0,6,9363,30,0,1
108001869,20230511,0.0873287091862629,0.10820504144814752,0,0,0,0,16,29555,28,0,1
108014734,20230511,0.038820876288659795,0.029593151693667157,1,0,0,0,50,43456,27,0,1
108005341,20230511,0.10312440099674142,0.1339850488786659,0,0,0,0,2,5217,41,0,1
107985677,20230511,0.15254682803625103,0.18931212214717547,0,0,0,0,37,87501,1,2,2
107990066,20230511,0.1777511141583819,0.2449434350359959,0,1,1,0,4,5834,12,2,2
108024137,20230511,0.1637016484413253,0.24155377835808717,0,1,0,1,2,6127,23,0,0
107987712,20230511,0.16520021547854194,0.23846291973424313,0,1,0,0,0,5569,3,2,2
107987801,20230511,0.12824646247537166,0.1986387246999821,0,1,1,0,1,5583,2,0,2
107987758,20230511,0.16209218021750388,0.23355774210253755,0,1,0,0,3,7724,1,0,2
108018249,20230511,0.12539184952978055,0.1934169278996865,0,1,0,1,5,3190,25,0,1
107997176,20230511,0.16623320329432162,0.276766363242306,0,1,0,0,6,4614,26,0,1
108015608,20230511,0.15776624961855357,0.24412572474824534,0,1,0,1,2,3277,27,0,1
108024458,20230511,0.16637652325292215,0.2611290723700572,0,1,0,1,1,4021,28,0,0
108019519,20230511,0.09383561643835617,0.15684931506849314,0,1,0,0,12,2920,29,0,1
108004497,20230511,0.1696502914238135,0.29059117402164863,0,1,0,0,7,4804,30,0,1
108022980,20230511,0.09351011863224006,0.1350314026517795,0,1,0,0,0,2866,31,0,0
107991261,20230511,0.08769338412500972,0.13278395397652182,0,1,0,0,15,12863,32,0,2
107995020,20230511,0.13652912621359223,0.25273058252427183,0,1,1,0,1,3296,33,0,1
108002981,20230511,0.19579921680313278,0.2840868636525454,0,1,0,0,1,2809,34,0,1
108018351,20230511,0.09453621346886912,0.14332909783989836,0,1,0,0,2,3935,35,0,1
107987832,20230511,0.13690280065897859,0.22355848434925865,0,1,1,0,0,6070,4,0,2
107990136,20230511,0.14627027027027026,0.2387027027027027,0,1,0,0,4,9250,5,2,2
108014521,20230511,0.17356392835083384,0.26621371216800493,0,1,0,1,1,4857,6,0,1
108014317,20230511,0.08678756476683938,0.11496113989637306,0,1,0,0,0,3088,15,0,1
108022083,20230511,0.15845648604269294,0.2257799671592775,0,1,0,0,5,1218,20,0,1
108009063,20230511,0.15840938722294653,0.23272490221642764,0,1,1,0,0,4602,19,0,1
107985883,20230511,0.07642679900744417,0.11811414392059554,0,1,0,0,2,2015,18,0,2
107986186,20230511,0.14393939393939395,0.22154882154882155,0,1,0,1,1,5940,17,2,2
107997867,20230511,0.14449302519258797,0.2321465750572559,0,1,0,1,1,4803,14,2,1
107996731,20230511,0.20744237711746738,0.31380172174396004,0,1,0,1,0,3601,7,0,1
108011069,20230511,0.1119375232428412,0.17143919672740796,0,1,0,0,0,2689,24,0,1
108016776,20230511,0.07944307944307945,0.10783510783510783,0,1,1,0,2,3663,11,0,1
107991790,20230511,0.17245166959578206,0.2521968365553603,0,1,0,1,3,4552,10,0,2
107992759,20230511,0.13664596273291926,0.22106154714850368,0,1,0,1,0,3542,9,2,2
107989048,20230511,0.14829931972789115,0.2201360544217687,0,1,0,0,1,3675,8,2,2
108008203,20230511,0.1228230980751604,0.1717079132294531,0,1,0,0,0,3273,39,0,1
108033462,20230511,0.08065642458100558,0.12174115456238362,0,1,0,0,5,8592,40,0,0
108014456,20230511,0.14944939695857368,0.2878867330886209,0,1,1,0,3,5721,47,0,1
107997765,20230511,0.1400560224089636,0.219187675070028,0,1,0,0,1,4284,50,0,1
108016204,20230511,0.14510686164229472,0.2125984251968504,0,1,0,1,1,1778,49,0,1
108036331,20230511,0.13328581610833928,0.25825611784271796,0,1,0,0,6,4209,48,0,0
108020833,20230511,0.05627068775285031,0.09047443913203383,0,1,0,0,0,5438,22,0,1
108003886,20230511,0.13257575757575757,0.21401515151515152,0,1,0,0,1,3696,46,0,1
107994226,20230511,0.14954296160877514,0.2542961608775137,0,1,0,1,12,5470,43,0,2
108017199,20230511,0.13150463896732553,0.2035094796288826,0,1,1,0,0,4958,42,0,1
107986482,20230510,0.08349851337958375,0.13478691774033696,0,1,0,0,2,4036,37,0,1
107955126,20230510,0.18436830835117773,0.26616702355460387,0,0,0,0,7,4670,50,0,2
107990339,20230510,0.1476105404198303,0.2476552032157213,0,1,0,1,0,4478,28,0,1
107977900,20230510,0.07966457023060797,0.125,0,1,0,0,7,3816,29,0,1
107988765,20230510,0.204951065054692,0.29591249280368453,0,1,0,0,0,1737,30,0,1
107971516,20230510,0.19767441860465115,0.3224508050089445,0,1,1,0,0,2236,31,0,1
108002959,20230510,0.11080459770114942,0.1967816091954023,0,1,1,0,2,6525,32,0,0
107994180,20230510,0.17323135755258126,0.28260038240917784,0,1,1,1,0,2615,33,0,1
107967383,20230510,0.1497367907974264,0.23649834275687268,0,1,1,0,2,5129,34,0,1
107989916,20230510,0.1763016157989228,0.25673249551166966,0,1,0,1,0,2785,35,0,1
107965975,20230510,0.175787728026534,0.2580431177446103,0,1,0,1,3,3015,36,0,1
107994210,20230510,0.1409090909090909,0.26212121212121214,0,1,1,1,0,1980,39,0,1
107999390,20230510,0.18813634351482958,0.28818061088977426,0,1,0,1,2,2259,38,0,0
